"gene"	"num_peaks"	"peaks"	"areas"	"standard_devs"
"sapA"	1	"[9.57]"	"[1869]"	"[0.0332]"
"aaeB"	1	"[7.87]"	"[1869]"	"[0.0561]"
"yajI"	1	"[7.59]"	"[1869]"	"[0.0522]"
"torA"	1	"[9.25]"	"[1869]"	"[0.0732]"
"ybhO"	1	"[8.53]"	"[1869]"	"[0.0505]"
"moaE"	1	"[9.62]"	"[1869]"	"[0.0505]"
"yciO"	1	"[10.2]"	"[1869]"	"[0.0564]"
"yciG"	1	"[9.06]"	"[1869]"	"[0.0949]"
"yciC"	1	"[9.91]"	"[1869]"	"[0.048]"
"gspK"	1	"[7.52]"	"[1869]"	"[0.056]"
"bioF"	1	"[7.83]"	"[1869]"	"[0.0898]"
"agp"	1	"[9.16]"	"[1869]"	"[0.1011]"
"gspM"	1	"[7.16]"	"[1869]"	"[0.0884]"
"bioA"	1	"[9.24]"	"[1869]"	"[0.0668]"
"gspO"	1	"[7.87]"	"[1869]"	"[0.0545]"
"ybaA"	1	"[8.75]"	"[1869]"	"[0.0831]"
"entA"	1	"[8.52]"	"[1869]"	"[0.0775]"
"glnP"	1	"[10.23]"	"[1869]"	"[0.0689]"
"sapB"	1	"[8.51]"	"[1869]"	"[0.0446]"
"mdfA"	1	"[8.47]"	"[1869]"	"[0.0482]"
"ybjG"	1	"[9.76]"	"[1869]"	"[0.0624]"
"dacC"	1	"[9.31]"	"[1869]"	"[0.052]"
"rplV"	1	"[13.21]"	"[1869]"	"[0.0958]"
"yciK"	1	"[9.55]"	"[1869]"	"[0.0435]"
"gsiC"	1	"[8.27]"	"[1869]"	"[0.0504]"
"yhdE"	1	"[9.9]"	"[1869]"	"[0.037]"
"hyaB"	1	"[8.9]"	"[1869]"	"[0.1007]"
"gsiB"	1	"[9.02]"	"[1869]"	"[0.0463]"
"gsiA"	1	"[8.85]"	"[1869]"	"[0.0561]"
"iaaA"	1	"[9.35]"	"[1869]"	"[0.0573]"
"moeA"	1	"[9.61]"	"[1869]"	"[0.0671]"
"gspA"	1	"[8.29]"	"[1869]"	"[0.0601]"
"ffs"	1	"[12.75]"	"[1869]"	"[0.0987]"
"rhtA"	1	"[9.03]"	"[1869]"	"[0.0388]"
"glnH"	1	"[11.63]"	"[1869]"	"[0.0951]"
"entB"	1	"[9.27]"	"[1869]"	"[0.086]"
"murJ"	1	"[9.29]"	"[1869]"	"[0.0369]"
"yzgL"	1	"[8.26]"	"[1869]"	"[0.0663]"
"ispA"	1	"[10.36]"	"[1869]"	"[0.0679]"
"dxs"	1	"[9.72]"	"[1869]"	"[0.0515]"
"sfmH"	1	"[7.59]"	"[1869]"	"[0.0478]"
"thiL"	1	"[9.33]"	"[1869]"	"[0.0419]"
"ribE"	1	"[11.24]"	"[1869]"	"[0.062]"
"bcsC"	1	"[8.91]"	"[1869]"	"[0.0661]"
"yhjJ"	1	"[9.99]"	"[1869]"	"[0.0679]"
"ycgN"	1	"[9.22]"	"[1869]"	"[0.0512]"
"mlaD"	1	"[10.84]"	"[1869]"	"[0.0465]"
"malZ"	1	"[9.07]"	"[1869]"	"[0.0311]"
"intD"	1	"[8.22]"	"[1869]"	"[0.0613]"
"mlaC"	1	"[10.8]"	"[1869]"	"[0.039]"
"dhaM"	1	"[9.24]"	"[1869]"	"[0.0704]"
"ycgM"	1	"[9.65]"	"[1869]"	"[0.0472]"
"bcsA"	1	"[8.94]"	"[1869]"	"[0.0526]"
"panE"	1	"[9.98]"	"[1869]"	"[0.0332]"
"mlaE"	1	"[9.57]"	"[1869]"	"[0.0502]"
"hlyE"	1	"[6.67]"	"[1869]"	"[0.0939]"
"yhiN"	1	"[9.04]"	"[1869]"	"[0.0358]"
"uspB"	1	"[8.33]"	"[1869]"	"[0.0954]"
"uspA"	1	"[12.48]"	"[1869]"	"[0.1027]"
"ppiB"	1	"[11.55]"	"[1869]"	"[0.0452]"
"purB"	1	"[10.02]"	"[1869]"	"[0.0783]"
"prlC"	1	"[9.29]"	"[1869]"	"[0.0428]"
"nudJ"	1	"[9.42]"	"[1869]"	"[0.0506]"
"mlaF"	1	"[9.73]"	"[1869]"	"[0.0525]"
"dsbB"	1	"[9.62]"	"[1869]"	"[0.0532]"
"mdtF"	1	"[7.73]"	"[1869]"	"[0.0879]"
"cvrA"	1	"[8.92]"	"[1869]"	"[0.0531]"
"glpG"	1	"[10.03]"	"[1869]"	"[0.0543]"
"dadA"	1	"[9.57]"	"[1869]"	"[0.0973]"
"cyoC"	1	"[11.94]"	"[1869]"	"[0.0914]"
"dadX"	1	"[9.62]"	"[1869]"	"[0.07]"
"aroL"	1	"[9.76]"	"[1869]"	"[0.0615]"
"dhaL"	1	"[10.2]"	"[1869]"	"[0.0668]"
"proC"	1	"[9.83]"	"[1869]"	"[0.0324]"
"yaiE"	1	"[10.52]"	"[1869]"	"[0.0586]"
"chaA"	1	"[8.22]"	"[1869]"	"[0.0674]"
"narK"	1	"[8.7]"	"[1869]"	"[0.0873]"
"ymgA"	1	"[8.56]"	"[1869]"	"[0.1073]"
"ycgZ"	1	"[8.31]"	"[1869]"	"[0.1053]"
"yiaY"	1	"[8.71]"	"[1869]"	"[0.0492]"
"selB"	1	"[8.91]"	"[1869]"	"[0.0426]"
"narH"	1	"[8.95]"	"[1869]"	"[0.0666]"
"narJ"	1	"[9.22]"	"[1869]"	"[0.0798]"
"narI"	1	"[8.18]"	"[1869]"	"[0.0677]"
"rrrD"	1	"[8.2]"	"[1869]"	"[0.0426]"
"yibH"	1	"[8.83]"	"[1869]"	"[0.0616]"
"yibI"	1	"[8.66]"	"[1869]"	"[0.0694]"
"purU"	1	"[9.53]"	"[1869]"	"[0.0739]"
"secB"	1	"[11.02]"	"[1869]"	"[0.0518]"
"galU"	1	"[10.0]"	"[1869]"	"[0.0511]"
"ysaA"	1	"[8.53]"	"[1869]"	"[0.0673]"
"acrA"	1	"[11.17]"	"[1869]"	"[0.0439]"
"kdsA"	1	"[10.46]"	"[1869]"	"[0.0635]"
"ymgD"	1	"[8.28]"	"[1869]"	"[0.0737]"
"bcsE"	1	"[9.29]"	"[1869]"	"[0.0556]"
"ycjT"	1	"[6.74]"	"[1869]"	"[0.0433]"
"ddlA"	1	"[9.78]"	"[1869]"	"[0.0394]"
"yhbE"	1	"[10.43]"	"[1869]"	"[0.0809]"
"ycgL"	1	"[9.4]"	"[1869]"	"[0.0648]"
"bcsG"	1	"[8.46]"	"[1869]"	"[0.061]"
"obgE"	1	"[9.87]"	"[1869]"	"[0.0603]"
"yhjY"	1	"[8.99]"	"[1869]"	"[0.0623]"
"hemA"	1	"[10.14]"	"[1869]"	"[0.0543]"
"minD"	1	"[11.06]"	"[1869]"	"[0.0631]"
"yiaC"	1	"[9.16]"	"[1869]"	"[0.0316]"
"mhpT"	1	"[8.65]"	"[1869]"	"[0.0448]"
"yiaD"	1	"[8.68]"	"[1869]"	"[0.065]"
"yiaF"	1	"[10.36]"	"[1869]"	"[0.0605]"
"ymgG"	1	"[9.85]"	"[1869]"	"[0.0804]"
"yiaA"	1	"[7.54]"	"[1869]"	"[0.0827]"
"apt"	1	"[10.67]"	"[1869]"	"[0.0703]"
"nhaB"	1	"[9.57]"	"[1869]"	"[0.0453]"
"yhiK"	1	"[6.43]"	"[1869]"	"[0.0789]"
"purK"	1	"[9.44]"	"[1869]"	"[0.0647]"
"purE"	1	"[9.37]"	"[1869]"	"[0.076]"
"lpxH"	1	"[9.74]"	"[1869]"	"[0.0449]"
"cysS"	1	"[9.82]"	"[1869]"	"[0.0425]"
"folD"	1	"[10.33]"	"[1869]"	"[0.0619]"
"ycjR"	1	"[8.78]"	"[1869]"	"[0.0577]"
"thiK"	1	"[10.43]"	"[1869]"	"[0.0551]"
"yhiL"	1	"[5.52]"	"[1869]"	"[0.1145]"
"rsmD"	1	"[9.7]"	"[1869]"	"[0.0334]"
"ftsE"	1	"[10.54]"	"[1869]"	"[0.0441]"
"ycjQ"	1	"[8.32]"	"[1869]"	"[0.0411]"
"ftsX"	1	"[9.63]"	"[1869]"	"[0.0524]"
"cusA"	1	"[8.38]"	"[1869]"	"[0.053]"
"yhhK"	1	"[10.06]"	"[1869]"	"[0.0455]"
"ptsG"	1	"[9.8]"	"[1869]"	"[0.097]"
"tmk"	1	"[9.6]"	"[1869]"	"[0.0383]"
"entD"	1	"[7.02]"	"[1869]"	"[0.0839]"
"pabC"	1	"[9.2]"	"[1869]"	"[0.0396]"
"yhhY"	1	"[8.31]"	"[1869]"	"[0.0499]"
"fes"	1	"[9.2]"	"[1869]"	"[0.0646]"
"fabF"	1	"[9.96]"	"[1869]"	"[0.0785]"
"yhhX"	1	"[9.99]"	"[1869]"	"[0.0467]"
"fepC"	1	"[9.12]"	"[1869]"	"[0.0449]"
"yrbL"	1	"[11.06]"	"[1869]"	"[0.0822]"
"fepD"	1	"[9.0]"	"[1869]"	"[0.0428]"
"narX"	1	"[9.23]"	"[1869]"	"[0.0404]"
"ycjP"	1	"[8.33]"	"[1869]"	"[0.0649]"
"sbcD"	1	"[9.19]"	"[1869]"	"[0.0474]"
"yhgN"	1	"[8.41]"	"[1869]"	"[0.0605]"
"ptsN"	1	"[11.11]"	"[1869]"	"[0.0422]"
"prmC"	1	"[8.56]"	"[1869]"	"[0.0472]"
"rnb"	1	"[10.81]"	"[1869]"	"[0.0703]"
"tesA"	1	"[9.77]"	"[1869]"	"[0.0362]"
"prfA"	1	"[9.77]"	"[1869]"	"[0.0428]"
"ycjS"	1	"[7.63]"	"[1869]"	"[0.0704]"
"yhhT"	1	"[8.52]"	"[1869]"	"[0.0419]"
"potD"	1	"[11.07]"	"[1869]"	"[0.0575]"
"yhhS"	1	"[8.21]"	"[1869]"	"[0.0619]"
"ycgV"	1	"[7.81]"	"[1869]"	"[0.0431]"
"glxR"	1	"[8.68]"	"[1869]"	"[0.0631]"
"pth"	1	"[9.89]"	"[1869]"	"[0.0503]"
"potA"	1	"[10.39]"	"[1869]"	"[0.072]"
"potB"	1	"[9.06]"	"[1869]"	"[0.0877]"
"gsk"	1	"[9.29]"	"[1869]"	"[0.071]"
"ylbF"	1	"[8.21]"	"[1869]"	"[0.0437]"
"nagK"	1	"[9.82]"	"[1869]"	"[0.0328]"
"rbbA"	1	"[9.04]"	"[1869]"	"[0.0502]"
"ydbL"	2	"[4.93, 8.73]"	"[16, 1866]"	"[0.0438, 0.05]"
"ydiZ"	2	"[5.87, 9.07]"	"[2, 1868]"	"[0.0546, 0.1042]"
"b1354"	2	"[5.31, 7.31]"	"[966, 921]"	"[0.0211, 0.078]"
"pspA"	2	"[9.41, 12.91]"	"[1819, 51]"	"[0.0558, 0.0497]"
"cspG"	2	"[8.94, 11.54]"	"[1386, 494]"	"[0.0792, 0.0697]"
"elfD"	2	"[6.96, 9.76]"	"[1865, 12]"	"[0.0483, 0.0312]"
"ydjY"	2	"[3.86, 8.86]"	"[5, 1868]"	"[0.1381, 0.0566]"
"ynbE"	2	"[5.65, 8.55]"	"[21, 1855]"	"[0.0442, 0.0584]"
"ycbU"	2	"[7.55, 11.95]"	"[1868, 15]"	"[0.048, 0.0532]"
"ydjM"	2	"[4.62, 8.72]"	"[10, 1865]"	"[0.0142, 0.07]"
"arpB_2"	2	"[4.84, 8.14]"	"[1729, 149]"	"[0.0772, 0.0564]"
"sapF"	2	"[5.33, 9.33]"	"[3, 1868]"	"[0.0892, 0.0395]"
"rplT"	2	"[5.39, 11.19]"	"[7, 1868]"	"[0.0602, 0.0929]"
"sieB"	2	"[4.65, 7.75]"	"[1280, 592]"	"[0.0406, 0.0561]"
"hspQ"	2	"[7.28, 10.38]"	"[4, 1867]"	"[0.0399, 0.0674]"
"yoaF"	2	"[9.15, 12.45]"	"[1865, 11]"	"[0.0378, 0.0774]"
"gfcE"	2	"[5.45, 8.65]"	"[6, 1868]"	"[0.0549, 0.0395]"
"ycjU"	2	"[7.23, 11.13]"	"[1867, 8]"	"[0.0601, 0.0853]"
"ymcE"	2	"[5.35, 7.05]"	"[237, 1687]"	"[0.0467, 0.0697]"
"yccM"	2	"[4.54, 7.54]"	"[3, 1868]"	"[0.0792, 0.0415]"
"sulA"	2	"[9.38, 11.78]"	"[1615, 257]"	"[0.0661, 0.0584]"
"ydjK"	2	"[4.64, 7.04]"	"[6, 1868]"	"[0.0501, 0.0606]"
"pspD"	2	"[5.26, 9.46]"	"[8, 1866]"	"[0.0346, 0.0733]"
"ycjN"	2	"[6.48, 8.78]"	"[615, 1267]"	"[0.0826, 0.0349]"
"rzpR"	2	"[4.4, 7.0]"	"[30, 1840]"	"[0.0199, 0.0526]"
"yeaJ"	2	"[8.19, 11.39]"	"[1868, 2]"	"[0.0647, 0.0231]"
"paaI"	2	"[7.36, 11.26]"	"[1868, 11]"	"[0.0494, 0.0195]"
"ydjG"	2	"[7.16, 8.46]"	"[1239, 642]"	"[0.0362, 0.0387]"
"matP"	2	"[6.37, 9.27]"	"[12, 1868]"	"[0.0322, 0.0441]"
"insH-5"	2	"[5.0, 9.0]"	"[21, 1861]"	"[0.0454, 0.0487]"
"ydaU"	2	"[4.37, 8.27]"	"[52, 1842]"	"[0.0657, 0.0473]"
"etp"	2	"[8.69, 12.49]"	"[1868, 8]"	"[0.0491, 0.0441]"
"sapC"	2	"[5.34, 8.94]"	"[11, 1865]"	"[0.0254, 0.0616]"
"ycjY"	2	"[4.26, 7.76]"	"[9, 1863]"	"[0.0934, 0.0473]"
"xthA"	2	"[6.87, 9.57]"	"[159, 1713]"	"[0.0516, 0.0436]"
"yccA"	2	"[7.78, 11.18]"	"[6, 1863]"	"[0.0328, 0.0552]"
"yeaG"	2	"[9.1, 13.3]"	"[1670, 209]"	"[0.1171, 0.0283]"
"ydjZ"	2	"[4.76, 7.96]"	"[4, 1865]"	"[0.004, 0.0553]"
"abgB"	2	"[4.92, 8.42]"	"[41, 1841]"	"[0.0325, 0.0429]"
"yccS"	2	"[7.64, 9.34]"	"[1143, 763]"	"[0.0349, 0.0386]"
"ynaI"	2	"[4.1, 7.9]"	"[10, 1863]"	"[0.0839, 0.0571]"
"cho"	2	"[5.27, 8.97]"	"[10, 1865]"	"[0.0307, 0.0457]"
"mipA"	2	"[7.84, 11.24]"	"[9, 1867]"	"[0.0316, 0.0736]"
"hyaF"	2	"[7.87, 10.87]"	"[1805, 76]"	"[0.0642, 0.0593]"
"stfR"	2	"[4.91, 8.01]"	"[27, 1843]"	"[0.0365, 0.043]"
"hyaE"	2	"[8.36, 11.26]"	"[1798, 71]"	"[0.0552, 0.0394]"
"gfcD"	2	"[4.93, 7.73]"	"[3, 1868]"	"[0.0434, 0.0341]"
"abgA"	2	"[4.22, 8.82]"	"[49, 1864]"	"[0.1003, 0.0454]"
"smrA"	2	"[5.3, 9.2]"	"[21, 1855]"	"[0.0514, 0.047]"
"ydbH"	2	"[8.7, 11.3]"	"[1863, 12]"	"[0.0376, 0.0541]"
"tusE"	2	"[4.91, 9.41]"	"[12, 1868]"	"[0.0583, 0.0524]"
"ynjI"	2	"[6.52, 8.32]"	"[1176, 701]"	"[0.0451, 0.0556]"
"ycjX"	2	"[4.02, 9.02]"	"[6, 1865]"	"[0.0356, 0.0492]"
"ycjF"	2	"[4.06, 8.66]"	"[16, 1863]"	"[0.0977, 0.0456]"
"ydaV"	2	"[4.77, 8.77]"	"[26, 1846]"	"[0.0393, 0.0507]"
"cspH"	2	"[5.24, 7.14]"	"[14, 1855]"	"[0.0281, 0.0938]"
"gfcA"	2	"[9.4, 13.9]"	"[1866, 46]"	"[0.0779, 0.0518]"
"yeaO"	2	"[5.46, 8.96]"	"[29, 1851]"	"[0.0359, 0.0566]"
"ycbF"	2	"[7.86, 11.06]"	"[1856, 29]"	"[0.0361, 0.0628]"
"zapC"	2	"[5.06, 9.36]"	"[12, 1868]"	"[0.0641, 0.0487]"
"ydaN"	2	"[9.17, 11.57]"	"[1866, 5]"	"[0.0765, 0.0105]"
"rlmL"	2	"[9.0, 10.3]"	"[1452, 696]"	"[0.0718, 0.0387]"
"b1367"	2	"[5.81, 10.51]"	"[1852, 18]"	"[0.0837, 0.0709]"
"ydaW"	2	"[4.04, 8.64]"	"[33, 1855]"	"[0.0512, 0.0576]"
"ynaJ"	2	"[7.07, 9.67]"	"[334, 1571]"	"[0.0857, 0.073]"
"cedA"	2	"[7.99, 12.89]"	"[1865, 15]"	"[0.0733, 0.0588]"
"ymfS"	2	"[5.21, 7.61]"	"[185, 1693]"	"[0.0411, 0.0598]"
"torT"	2	"[4.54, 8.54]"	"[2, 1868]"	"[0.0805, 0.0514]"
"lolC"	2	"[4.34, 9.14]"	"[2, 1868]"	"[0.1474, 0.0563]"
"mfd"	2	"[6.61, 9.71]"	"[4, 1868]"	"[0.0747, 0.0289]"
"ycgY"	2	"[7.08, 11.28]"	"[1867, 8]"	"[0.0649, 0.0654]"
"hdhA"	2	"[6.11, 9.21]"	"[15, 1868]"	"[0.0199, 0.0852]"
"ycfJ"	2	"[8.45, 11.75]"	"[1863, 17]"	"[0.0624, 0.0266]"
"rsxA"	2	"[6.27, 8.97]"	"[2, 1868]"	"[0.0261, 0.05]"
"ycfL"	2	"[4.84, 9.74]"	"[14, 1866]"	"[0.0357, 0.0728]"
"lsrD"	2	"[8.17, 12.37]"	"[1868, 8]"	"[0.0572, 0.05]"
"hinT"	2	"[4.95, 9.75]"	"[10, 1868]"	"[0.0399, 0.0711]"
"ychF"	2	"[6.68, 10.28]"	"[7, 1867]"	"[0.0527, 0.0577]"
"ycfH"	2	"[5.7, 8.8]"	"[3, 1868]"	"[0.073, 0.075]"
"rsxD"	2	"[4.8, 9.1]"	"[4, 1868]"	"[0.0464, 0.0658]"
"lolB"	2	"[10.1, 12.5]"	"[1864, 11]"	"[0.0367, 0.07]"
"chaB"	2	"[4.88, 9.68]"	"[13, 1865]"	"[0.0623, 0.0801]"
"ymgE"	2	"[7.84, 14.74]"	"[1868, 16]"	"[0.0918, 0.054]"
"lsrA"	2	"[7.71, 12.31]"	"[1863, 8]"	"[0.0738, 0.0524]"
"lsrK"	2	"[8.66, 12.96]"	"[1859, 17]"	"[0.0662, 0.0466]"
"ydeU"	2	"[3.35, 9.35]"	"[15, 1868]"	"[0.0239, 0.0666]"
"yceG"	2	"[5.42, 8.32]"	"[9, 1866]"	"[0.0623, 0.0642]"
"yceD"	2	"[9.18, 12.38]"	"[40, 1830]"	"[0.043, 0.0668]"
"rsxG"	2	"[5.55, 9.15]"	"[8, 1868]"	"[0.0446, 0.0447]"
"ydeT"	2	"[6.69, 12.59]"	"[1866, 16]"	"[0.0931, 0.0682]"
"ydeS"	2	"[7.54, 12.64]"	"[1866, 13]"	"[0.0723, 0.0619]"
"ychN"	2	"[9.56, 12.66]"	"[1865, 7]"	"[0.053, 0.0253]"
"nth"	2	"[7.6, 8.8]"	"[824, 1111]"	"[0.0323, 0.0402]"
"gstA"	2	"[6.52, 10.02]"	"[12, 1866]"	"[0.0228, 0.0724]"
"ydeR"	2	"[6.59, 11.79]"	"[1867, 7]"	"[0.0797, 0.0552]"
"rluC"	2	"[5.2, 9.2]"	"[9, 1868]"	"[0.063, 0.0554]"
"ychO"	2	"[5.4, 8.5]"	"[2, 1868]"	"[0.0918, 0.0357]"
"rne"	2	"[7.11, 10.71]"	"[10, 1868]"	"[0.0393, 0.0541]"
"chaC"	2	"[4.51, 8.91]"	"[3, 1868]"	"[0.1697, 0.061]"
"ydeQ"	2	"[6.78, 10.98]"	"[1868, 5]"	"[0.0671, 0.0354]"
"marC"	2	"[4.54, 8.54]"	"[3, 1868]"	"[0.1269, 0.0377]"
"umuC"	2	"[7.91, 12.71]"	"[1866, 5]"	"[0.058, 0.0782]"
"pinE"	2	"[6.78, 9.18]"	"[614, 1265]"	"[0.0567, 0.0437]"
"rem"	2	"[5.41, 7.91]"	"[34, 1835]"	"[0.0215, 0.0514]"
"iraM"	2	"[5.25, 9.95]"	"[1858, 11]"	"[0.0971, 0.0342]"
"ycgX"	2	"[5.24, 10.84]"	"[1868, 1]"	"[0.1113, 0.0]"
"ymfR"	2	"[7.16, 8.86]"	"[616, 1267]"	"[0.0777, 0.0488]"
"ymfK"	2	"[4.36, 8.66]"	"[20, 1850]"	"[0.0239, 0.0666]"
"rluE"	2	"[5.43, 9.23]"	"[2, 1867]"	"[0.0078, 0.0369]"
"ariR"	2	"[3.35, 6.45]"	"[3, 1868]"	"[0.0367, 0.147]"
"ymgC"	2	"[4.05, 6.65]"	"[1370, 510]"	"[0.0549, 0.0801]"
"ycgH_2"	2	"[8.52, 12.52]"	"[1866, 9]"	"[0.0477, 0.0857]"
"essQ"	2	"[7.08, 12.68]"	"[1866, 10]"	"[0.0536, 0.1139]"
"ydfE"	2	"[7.15, 12.45]"	"[1867, 14]"	"[0.0708, 0.0672]"
"ydfP"	2	"[5.12, 6.82]"	"[543, 1345]"	"[0.0376, 0.0325]"
"rspB"	2	"[6.3, 11.4]"	"[1866, 12]"	"[0.0781, 0.072]"
"uidC"	2	"[5.04, 7.84]"	"[3, 1868]"	"[0.0377, 0.0517]"
"ynfB"	2	"[7.02, 11.22]"	"[9, 1866]"	"[0.0584, 0.0572]"
"ycgJ"	2	"[5.34, 9.14]"	"[1, 1868]"	"[0.0, 0.055]"
"ynfC"	2	"[7.55, 9.35]"	"[1248, 634]"	"[0.0572, 0.0303]"
"cspI"	2	"[6.61, 12.11]"	"[1857, 22]"	"[0.1298, 0.0439]"
"ynfK"	2	"[3.83, 8.83]"	"[5, 1868]"	"[0.1538, 0.0659]"
"hflD"	2	"[5.69, 10.19]"	"[1, 1868]"	"[0.0917, 0.0711]"
"ydgD"	2	"[4.07, 8.57]"	"[2, 1867]"	"[0.2015, 0.0648]"
"tqsA"	2	"[5.51, 7.91]"	"[2, 1868]"	"[0.0744, 0.0546]"
"ydfJ"	2	"[3.99, 7.29]"	"[12, 1868]"	"[0.0482, 0.0519]"
"ydfI"	2	"[5.9, 8.3]"	"[2, 1868]"	"[0.0734, 0.045]"
"dcp"	2	"[4.97, 9.37]"	"[6, 1868]"	"[0.0595, 0.0663]"
"ycfD"	2	"[7.34, 10.14]"	"[4, 1868]"	"[0.0375, 0.0368]"
"rstB"	2	"[9.04, 11.74]"	"[1862, 10]"	"[0.0493, 0.0328]"
"pepT"	2	"[5.64, 9.04]"	"[5, 1868]"	"[0.0494, 0.0678]"
"ydeI"	2	"[8.52, 12.92]"	"[1865, 6]"	"[0.0818, 0.0374]"
"minC"	2	"[6.05, 10.85]"	"[2, 1868]"	"[0.0566, 0.0476]"
"mliC"	2	"[4.02, 7.82]"	"[11, 1866]"	"[0.0666, 0.055]"
"flgL"	2	"[8.77, 11.77]"	"[1504, 376]"	"[0.0584, 0.0411]"
"flgK"	2	"[7.85, 11.55]"	"[1413, 460]"	"[0.0603, 0.0573]"
"tehB"	2	"[9.26, 12.76]"	"[1865, 37]"	"[0.0545, 0.0567]"
"ydiM"	2	"[5.74, 9.74]"	"[1867, 7]"	"[0.0678, 0.0637]"
"yciQ"	2	"[4.57, 8.17]"	"[20, 1849]"	"[0.0101, 0.0587]"
"tehA"	2	"[9.36, 11.86]"	"[1867, 8]"	"[0.0393, 0.0495]"
"ydiN"	2	"[5.64, 7.84]"	"[1496, 396]"	"[0.0529, 0.0616]"
"ycdZ"	2	"[5.06, 9.16]"	"[11, 1858]"	"[0.0231, 0.0803]"
"ydiR"	2	"[4.56, 8.66]"	"[6, 1868]"	"[0.0691, 0.0447]"
"rluB"	2	"[6.13, 10.53]"	"[2, 1868]"	"[0.0512, 0.054]"
"ycdY"	2	"[9.69, 12.09]"	"[1868, 5]"	"[0.0403, 0.0373]"
"ycdX"	2	"[5.67, 9.97]"	"[7, 1868]"	"[0.0508, 0.0493]"
"ymdE"	2	"[6.24, 10.44]"	"[1866, 8]"	"[0.0674, 0.0461]"
"trg"	2	"[5.71, 9.61]"	"[17, 1866]"	"[0.0436, 0.0884]"
"pgaD"	2	"[7.54, 11.24]"	"[1866, 14]"	"[0.0509, 0.0474]"
"mokB"	2	"[4.64, 8.44]"	"[43, 1853]"	"[0.0364, 0.1]"
"yciV"	2	"[7.39, 10.69]"	"[4, 1868]"	"[0.038, 0.0585]"
"topA"	2	"[9.14, 10.74]"	"[1308, 584]"	"[0.0459, 0.0336]"
"ynbC"	2	"[8.35, 13.15]"	"[1866, 14]"	"[0.0476, 0.0641]"
"ynbB"	2	"[3.35, 6.35]"	"[3, 1868]"	"[0.0559, 0.0897]"
"ydiE"	2	"[7.68, 13.18]"	"[1867, 13]"	"[0.0713, 0.0816]"
"ynbA"	2	"[5.05, 7.05]"	"[300, 1578]"	"[0.0429, 0.0413]"
"efeU_1"	2	"[7.59, 9.49]"	"[1093, 811]"	"[0.0577, 0.0587]"
"yciM"	2	"[5.11, 8.51]"	"[5, 1868]"	"[0.0951, 0.056]"
"yciH"	2	"[9.76, 13.36]"	"[1868, 8]"	"[0.074, 0.0393]"
"ydbD"	2	"[5.06, 8.46]"	"[5, 1868]"	"[0.04, 0.0562]"
"osmB"	2	"[9.43, 12.73]"	"[1740, 135]"	"[0.0865, 0.0363]"
"yccE"	2	"[6.76, 12.36]"	"[1866, 6]"	"[0.0933, 0.0314]"
"cbpA"	2	"[6.79, 10.19]"	"[7, 1867]"	"[0.0401, 0.0766]"
"ydbA_2"	2	"[6.81, 9.11]"	"[52, 1818]"	"[0.0252, 0.0453]"
"nlpC"	2	"[9.23, 11.73]"	"[1866, 9]"	"[0.0617, 0.0455]"
"gmr"	2	"[6.95, 8.95]"	"[983, 911]"	"[0.0313, 0.0638]"
"efeO"	2	"[6.16, 8.86]"	"[3, 1868]"	"[0.0347, 0.0786]"
"csgF"	2	"[5.3, 7.0]"	"[87, 1785]"	"[0.0425, 0.089]"
"csgE"	2	"[5.67, 11.77]"	"[1856, 25]"	"[0.1245, 0.0645]"
"ydiH"	2	"[8.32, 10.02]"	"[1173, 945]"	"[0.08, 0.079]"
"flgJ"	2	"[8.33, 10.43]"	"[1587, 297]"	"[0.064, 0.0383]"
"flgH"	2	"[7.76, 11.16]"	"[1441, 439]"	"[0.0508, 0.0578]"
"flgG"	2	"[8.55, 12.05]"	"[1398, 479]"	"[0.0575, 0.0587]"
"flgE"	2	"[8.44, 12.24]"	"[1445, 426]"	"[0.0888, 0.0412]"
"flgC"	2	"[8.84, 12.54]"	"[1495, 400]"	"[0.088, 0.039]"
"yddA"	2	"[6.82, 8.92]"	"[1350, 531]"	"[0.0447, 0.0617]"
"flgB"	2	"[7.7, 12.2]"	"[1406, 580]"	"[0.0916, 0.0885]"
"pqqL"	2	"[6.64, 9.64]"	"[1204, 670]"	"[0.0422, 0.066]"
"flgA"	2	"[8.63, 11.23]"	"[1438, 440]"	"[0.0538, 0.0453]"
"flgN"	2	"[8.54, 11.74]"	"[1448, 510]"	"[0.0579, 0.0672]"
"yceM"	2	"[6.85, 9.35]"	"[5, 1868]"	"[0.0385, 0.0412]"
"yddL"	2	"[5.23, 6.93]"	"[316, 1559]"	"[0.044, 0.0425]"
"ydhP"	2	"[8.63, 11.83]"	"[1866, 6]"	"[0.0443, 0.0249]"
"ychE"	2	"[8.68, 12.08]"	"[1868, 3]"	"[0.0531, 0.056]"
"yddK"	2	"[3.35, 7.45]"	"[1700, 169]"	"[0.0627, 0.0566]"
"ydhR"	2	"[6.33, 10.53]"	"[13, 1868]"	"[0.0458, 0.0751]"
"ydhS"	2	"[4.31, 7.81]"	"[6, 1868]"	"[0.0715, 0.0642]"
"ydcP"	2	"[6.45, 9.25]"	"[2, 1868]"	"[0.0368, 0.0419]"
"ymdC"	2	"[4.93, 7.93]"	"[7, 1868]"	"[0.0449, 0.0455]"
"b1437"	2	"[6.24, 11.14]"	"[1861, 14]"	"[0.0855, 0.0609]"
